cld,dtr,frs,pet,vap,wet,elevation,lumpy
36.2,12.5,4.45,2.7,7.2,2.41,173,0
37,12.4,4.27,2.7,7.2,2.7,175,0
38,12.4,5.03,2.6,6.9,2.8,173,0
37,12.3,4.27,2.7,7,2.9,172,0
36.5,12.3,3.39,2.8,7,3.1,172,0
35.4,12.1,2.75,2.8,7.3,3.5,167,0
34.4,12,2.45,2.8,7.6,3.81,169,0
34,12,2.17,2.8,7.9,3.94,164,0
35,11.9,1.54,2.8,8.2,4.49,162,0
34.5,11.9,1.42,2.8,8.5,5.06,160,0
35,11.8,2.17,2.6,8.8,5.53,162,0
35.6,11.6,1.78,2.5,9.1,6.19,158,0
36.3,11.4,1.42,2.4,9.5,6.61,155,0
38.4,11.1,1.21,2.3,9.8,7.11,147,0
41.7,9.8,0.23,2.2,10.7,7.69,145,0
45.5,8.7,0,2,11.6,8.54,166,0
44.3,9.9,1.78,1.8,10,8.82,169,0
41.5,11.6,15.79,1.7,6,9.04,168,0
39.8,12.6,23.33,1.7,3.9,9.04,208,0
40.7,13,19.75,1.7,5,9.01,210,0
40.4,13.5,21.52,1.8,4.4,8.37,176,0
41.3,14.1,23.33,1.9,3.8,8.32,188,0
42.9,14.4,22.25,1.9,4.2,7.62,167,0
41.5,14.8,23.91,2,3.5,7.17,203,0
42.9,15,21.02,2,4.8,6.7,189,0
30.1,12.1,5.64,2.7,6.8,2.31,192,0
30.1,12.2,6.06,2.7,6.8,2.41,171,0
30.1,12.3,4.64,2.8,7.2,0,175,0
30.2,12.3,5.23,2.8,7,0.99,189,0
31.6,12.3,6.49,2.7,6.5,1.7,167,0
32.1,12.4,4.27,2.8,7.1,0,176,0
32.6,12.4,3.39,2.9,7.3,0,178,0
33.1,12.4,3.39,2.9,7.1,0,178,0
33.6,12.5,3.56,2.9,6.9,0,181,0
34,12.5,3.91,2.9,6.8,0,170,0
34.6,12.6,4.27,2.9,6.6,1.61,180,0
35.3,12.6,4.45,2.8,6.6,1.8,178,0
36,12.5,4.84,2.8,6.4,2.2,175,0
36.9,12.5,4.84,2.7,6.7,2.5,176,0
38,12.5,4.09,2.9,6.5,2.8,177,0
38.3,12.3,2.9,2.9,6.8,3,175,0
37.5,12.3,2.75,2.9,6.9,3.3,173,0
36.3,12.2,2.45,2.8,7.4,3.5,172,0
35.1,12,1.91,2.9,7.5,3.81,166,0
34.2,12,1.66,2.9,7.7,4.14,164,0
35.5,11.9,1.54,2.9,7.9,4.57,167,0
35.3,11.8,1.31,2.8,8.3,4.91,162,0
36.1,11.7,1.91,2.7,8.4,5.46,164,0
36.9,11.5,1.66,2.7,8.6,6.11,165,0
37.6,11.1,1.66,2.5,9,6.67,161,0
39.7,10.7,0.39,2.7,9.6,7.73,148,0
46.1,8.1,0,2.2,12.8,10.29,145,0
44.7,9.2,0.08,2,11.7,9.74,159,0
43.1,10.3,3.56,1.8,9.5,9.63,155,0
40.6,11.9,16.06,1.7,6.1,9.84,195,0
39.1,12.7,18.98,1.8,5.3,9.55,186,0
41.2,13.3,21.27,1.9,4.6,9.05,192,0
42.9,13.8,22.25,1.9,4.2,8.73,165,0
41.1,14.2,22.25,2,4.1,8.17,191,0
42.9,14.5,22.01,2,4.4,7.45,146,0
42.8,14.8,22.25,2,4.6,6.94,163,0
30.2,12.2,10.02,2.8,5.3,1.99,195,0
28.8,12.2,5.85,2.9,6.3,1.62,178,0
28.9,12.3,3.39,3.1,7,0,178,0
30.6,12.3,3.73,3,6.9,0,178,0
31.2,12.4,4.09,3,6.8,0,178,0
31.7,12.4,4.09,3,6.6,0,175,0
32.3,12.4,3.91,3,6.6,0,182,0
32.8,12.5,3.91,3,6.5,0,174,0
34.3,12.4,2.6,3.1,6.8,0,179,0
34.9,12.5,2.9,3,6.7,0,176,0
35.7,12.6,4.09,3,6.2,1.5,176,0
36.4,12.7,4.27,3,6.1,1.8,179,0
37.1,12.5,3.22,3,6.4,1.8,174,0
38.1,12.5,3.39,3,6.1,2.4,178,0
39.1,12.5,3.22,3,6.4,2.5,177,0
39,12.4,2.9,3,6.5,2.9,172,0
38,12.3,2.75,3,6.7,3,177,0
37,12.2,2.75,2.9,7.1,3.3,170,0
35.9,12.2,2.6,2.9,7.3,3.7,172,0
36.2,12,1.91,2.9,7.7,4.02,169,0
35.8,11.9,1.66,2.9,7.8,4.35,168,0
35.8,11.7,1.42,2.9,8,4.89,167,0
36.9,11.5,1.31,2.8,8.2,5.53,159,0
38,11.1,0.92,2.8,8.4,5.91,162,0
38.9,10.7,0.39,2.8,8.9,7.09,159,0
41.2,10,0.06,2.8,9.4,8.7,159,0
42.1,8.8,0,2.7,10.3,9.55,145,0
42.5,8.8,0.01,2.1,11.8,11.75,141,0
42.4,9.8,2.04,1.9,10.1,11.49,160,0
41.3,10.7,4.84,1.9,8.9,10.89,179,0
40.3,12.2,17.39,1.9,5.6,10.67,164,0
41.8,12.5,12.6,1.9,6.6,9.51,221,0
42.8,12.6,7.84,2,7.9,8.41,187,0
42.2,13.4,13.65,2,6.4,8.22,173,0
44.6,13.9,17.13,2,5.6,7.82,142,0
44,14.2,18.19,2,5.5,6.83,189,0
28.9,11.8,0,3.9,9.2,0,151,0
28.8,12,0.83,3.5,7.7,0.93,141,0
28.8,12.3,6.06,3.1,6,1.34,176,0
29.1,12.3,3.39,3.2,6.8,0.96,180,0
29.9,12.3,3.22,3.2,6.8,0,180,0
30.7,12.3,3.06,3.2,6.6,0,182,0
32.6,12.3,3.06,3.2,6.5,0,177,0
33.2,12.4,3.22,3.2,6.4,0,176,0
33.7,12.4,3.06,3.2,6.2,0,175,0
34,12.4,1.91,3.2,6.6,0,181,0
34.7,12.4,2.17,3.2,6.4,0,182,0
35.5,12.5,2.9,3.1,6.1,1.54,181,0
37.5,12.6,2.45,3.2,5.9,1.62,180,0
38.3,12.5,2.04,3.2,6.2,1.8,176,0
39.5,12.5,2.31,3.2,6,2.2,176,0
40.2,12.5,2.17,3.1,6.5,2.4,176,0
39.6,12.5,2.31,3.1,6.4,2.7,178,0
38.6,12.3,2.31,3.1,6.6,3,173,0
37.7,12.3,2.31,3,6.8,3.2,172,0
36.8,12.2,2.04,3,7.2,3.6,173,0
37.1,12,1.31,3,7.6,3.91,168,0
36.1,11.8,1.01,3,8,4.23,166,0
37.3,11.6,0.92,3,8.1,4.76,162,0
37.3,11.2,0.66,2.9,8.3,5.31,165,0
38.6,10.9,0.39,3,8.5,6.25,163,0
39.7,10.3,0.08,3,8.9,7.66,161,0
40.9,9.7,0,3,9.1,9.12,158,0
43.2,8.9,0,3,10,9.5,147,0
